ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
278719,15198,Martin Børsheim,M,60,60,58,56,62,19,60,15,24,12,11,42,13,11,16,10,31,14,27,26,11,10,36,23,56,15,37,13,14,11,13,11,50,23,61,22,GK,3,1,Right,"194cm / 6'4""",82kg / 181lb,,20,Norway,Eliteserien,Fredrikstad FK,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martin-b-rsheim/278719,60.0,58.0,56.0,60.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278719_en.webp
272961,15203,Daniël Virginio Deen,M,60,60,61,56,60,20,57,15,28,5,9,42,7,6,10,10,23,10,29,21,10,7,36,38,57,18,24,7,13,9,13,13,40,20,47,21,GK,3,1,Right,"188cm / 6'2""",72kg / 159lb,,22,Holland,Eredivisie,AZ,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daniel-virginio-deen/272961,60.0,61.0,56.0,57.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272961_en.webp
245074,15216,Choi Young Eun,M,60,60,58,51,66,19,58,21,16,6,6,38,6,8,12,11,27,13,22,20,10,10,24,39,52,14,32,7,14,7,13,14,53,24,63,16,GK,2,1,Right,"189cm / 6'2""",78kg / 172lb,,30,Korea Republic,K League 1,Daegu FC,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/choi-young-eun/245074,60.0,58.0,51.0,58.0,66.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245074_en.webp
252662,15219,Kim Jeong hoon,M,60,59,60,54,62,17,59,17,17,10,8,41,9,7,15,12,36,9,17,15,11,10,30,32,58,16,37,15,12,14,13,15,48,24,59,22,GK,2,1,Right,"188cm / 6'2""",80kg / 176lb,,24,Korea Republic,K League 1,Jeonbuk Hyundai,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kim-jeong-hoon/252662,59.0,60.0,54.0,59.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252662_en.webp
247448,15225,Greg Ranjitsingh,M,60,58,51,50,70,21,60,24,17,7,8,38,7,8,12,12,24,11,28,28,13,13,39,24,54,19,29,11,10,9,13,10,54,18,69,23,GK,1,1,Right,"188cm / 6'2""",91kg / 201lb,,32,Trinidad and Tobago,MLS,New York City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/greg-ranjitsingh/247448,58.0,51.0,50.0,60.0,70.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247448_en.webp
263137,15226,David Skubl,M,60,64,58,54,64,17,53,18,16,4,9,41,8,8,18,14,27,10,25,17,14,8,29,26,59,22,28,13,12,7,10,12,41,27,49,16,GK,3,1,Right,"187cm / 6'2""",80kg / 176lb,,24,Austria,Ö. Bundesliga,Wolfsberger AC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-skubl/263137,64.0,58.0,54.0,53.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263137_en.webp
229274,15339,Lewis Thomas,M,59,59,58,57,60,57,58,59,55,19,10,43,14,14,26,14,40,12,35,44,13,13,40,60,50,18,35,21,12,15,12,11,53,20,45,30,GK,3,1,Right,"185cm / 6'1""",70kg / 154lb,,28,Wales,EFL Championship,Bristol City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lewis-thomas/229274,59.0,58.0,57.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229274_en.webp
254021,15340,Valentin Rabouille,M,59,62,61,54,63,56,53,58,53,6,7,41,8,7,11,11,34,10,23,21,10,14,37,50,50,14,33,6,14,6,10,13,58,26,53,24,GK,2,1,Right,"187cm / 6'2""",80kg / 176lb,,25,France,Ligue 2 BKT,Red Star FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/valentin-rabouille/254021,62.0,61.0,54.0,53.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254021_en.webp
213408,15379,Ryan Boot,M,59,61,58,53,55,58,58,59,56,16,12,40,14,20,22,14,45,15,21,42,14,15,61,61,56,29,60,27,22,14,24,15,64,40,58,45,GK,2,1,Right,"185cm / 6'1""",79kg / 174lb,,31,England,EFL League Two,Chesterfield,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-boot/213408,61.0,58.0,53.0,58.0,55.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/213408_en.webp
256989,15381,Ryan Mullen,M,59,59,57,54,60,58,55,59,57,8,8,41,6,7,14,14,49,12,20,29,12,13,58,37,61,28,46,7,11,6,14,14,57,42,52,22,GK,3,1,Right,"188cm / 6'2""",80kg / 176lb,,24,Scotland,Scottish Prem,St. Mirren,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-mullen/256989,59.0,57.0,54.0,55.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256989_en.webp
218593,15387,Stuart Moore,M,59,60,58,56,60,49,59,45,54,19,15,42,18,20,29,18,36,14,38,30,15,18,48,46,52,27,33,26,18,12,19,20,55,26,53,36,GK,2,1,Right,"194cm / 6'4""",88kg / 194lb,,31,England,EFL League One,Wycombe,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/stuart-moore/218593,60.0,58.0,56.0,59.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/218593_en.webp
273558,15397,Stephen McMullan,M,59,61,56,56,62,49,57,50,48,5,6,42,9,8,18,14,45,13,25,40,11,8,29,43,50,20,33,8,14,5,15,14,51,28,47,29,GK,2,1,Right,"182cm / 6'0""",78kg / 172lb,,20,Northern Ireland,SSE Airtricity PD,Waterford,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/stephen-mc-mullan/273558,61.0,56.0,56.0,57.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273558_en.webp
208697,15406,Danny Rogers,M,59,60,58,59,60,44,58,44,44,12,13,44,18,20,32,14,56,14,39,45,14,14,37,57,53,27,41,21,16,14,10,13,59,21,60,22,GK,3,1,Left,"185cm / 6'1""",77kg / 170lb,,31,Republic of Ireland,SSE Airtricity PD,St. Pats,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danny-rogers/208697,60.0,58.0,59.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208697_en.webp
260933,15409,Ekrem Kılıçarslan,M,59,62,55,60,62,47,53,45,49,11,11,45,16,10,17,12,30,21,21,22,17,12,41,37,58,16,39,13,12,11,13,16,59,25,63,28,GK,2,1,Right,"188cm / 6'2""",82kg / 181lb,,28,Turkey,Trendyol Süper Lig,Göztepe,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ekrem-k-l-carslan/260933,62.0,55.0,60.0,53.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260933_en.webp
253672,15424,Arshdeep Singh,M,59,54,60,61,60,42,60,40,45,5,7,46,13,5,14,12,27,11,25,20,11,12,23,47,55,12,20,9,13,8,13,13,49,25,33,18,GK,2,1,Right,"181cm / 5'11""",69kg / 152lb,,28,India,ISL,Hyderabad FC,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/arshdeep-singh/253672,54.0,60.0,61.0,60.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253672_en.webp
76844,15430,Javier Vallejos,M,59,61,62,64,60,31,58,38,21,6,7,48,7,8,15,14,37,12,21,28,14,13,34,34,41,19,29,15,12,8,13,12,46,25,46,20,GK,2,1,Right,"188cm / 6'2""",74kg / 163lb,,22,Argentina,LPF,Central Córdoba,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/javier-vallejos/76844,61.0,62.0,64.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76844_en.webp
276731,15433,Mateusz Pruchniewski,M,59,59,58,62,57,40,60,39,41,6,9,47,8,11,14,13,37,15,32,32,15,14,42,39,50,12,29,10,14,7,12,14,54,31,55,27,GK,2,1,Right,"184cm / 6'0""",78kg / 172lb,,18,Poland,PKO BP Ekstraklasa,Lech Poznań,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mateusz-pruchniewski/276731,59.0,58.0,62.0,60.0,57.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276731_en.webp
228582,15437,Sam Sargeant,M,59,63,58,55,59,45,55,49,40,16,11,41,13,16,19,13,46,13,24,24,16,17,32,60,53,17,27,18,14,12,15,19,43,26,33,18,GK,2,1,Left,"188cm / 6'2""",75kg / 165lb,,28,England,SSE Airtricity PD,Sligo Rovers,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sam-sargeant/228582,63.0,58.0,55.0,55.0,59.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228582_en.webp
225406,15444,James Talbot,M,59,60,58,58,60,43,55,44,41,12,13,44,16,16,28,17,52,13,31,25,21,20,32,58,56,14,31,23,16,14,16,20,60,24,64,23,GK,2,1,Left,"180cm / 5'11""",80kg / 176lb,,28,Republic of Ireland,SSE Airtricity PD,Bohemians,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/james-talbot/225406,60.0,58.0,58.0,55.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225406_en.webp
227529,15445,Mathew Hudson,M,59,58,59,53,58,46,60,49,42,5,18,40,19,13,17,19,48,11,29,16,20,12,37,54,53,20,36,24,11,23,13,20,53,41,51,17,GK,3,1,Right,"193cm / 6'4""",75kg / 165lb,,27,England,EFL League Two,Oldham Athletic,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mathew-hudson/227529,58.0,59.0,53.0,60.0,58.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227529_en.webp
237399,15447,Evan Louro,M,59,60,60,61,58,35,60,34,36,13,15,46,16,16,15,12,46,15,20,21,14,11,44,33,46,17,44,21,13,20,12,10,64,36,78,16,GK,2,1,Right,"191cm / 6'3""",104kg / 229lb,,29,United States,MLS,FC Cincinnati,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/evan-louro/237399,60.0,60.0,61.0,60.0,58.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237399_en.webp
230749,15455,Ameen Bukhari,M,59,60,56,56,58,46,57,44,48,16,17,42,15,10,21,14,51,14,25,24,17,13,55,65,61,24,29,22,15,24,18,12,60,36,65,21,GK,3,1,Right,"194cm / 6'4""",82kg / 181lb,,28,Saudi Arabia,ROSHN Saudi League,Al Fateh,['Far Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ameen-bukhari/230749,60.0,56.0,56.0,57.0,58.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230749_en.webp
73047,15460,Federico Botti,M,59,55,54,60,65,40,58,40,41,7,10,45,11,9,14,10,36,12,35,28,12,10,50,55,60,19,34,8,11,6,13,13,51,28,54,20,GK,2,1,Left,"183cm / 6'0""",74kg / 163lb,,23,Italy,Serie BKT,Mantova,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/federico-botti/73047,55.0,54.0,60.0,58.0,65.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73047_en.webp
276352,15464,Jonathan Hutters,M,59,61,59,60,60,35,57,35,36,12,11,45,10,10,16,14,30,12,28,32,14,15,42,38,51,18,38,15,13,12,12,11,54,25,59,22,GK,3,1,Right,"188cm / 6'2""",78kg / 172lb,,21,Denmark,3F Superliga,AGF,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jonathan-hutters/276352,61.0,59.0,60.0,57.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276352_en.webp
225166,15469,Xavier Lenogue,M,59,63,54,55,58,46,55,46,45,6,6,41,14,16,12,7,29,10,16,20,13,8,38,36,60,13,49,16,7,8,10,11,63,39,72,13,GK,2,1,Right,"194cm / 6'4""",84kg / 185lb,,28,France,Ligue 2 BKT,US Boulogne,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/xavier-lenogue/225166,63.0,54.0,55.0,55.0,58.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225166_en.webp
279028,15472,Matt Young,M,59,59,58,58,60,38,58,36,41,7,9,44,6,6,16,13,28,10,25,26,11,6,39,28,54,18,24,14,13,6,11,14,54,20,59,20,GK,2,1,Right,"191cm / 6'3""",87kg / 192lb,,19,England,EFL League Two,Salford City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matt-young/279028,59.0,58.0,58.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279028_en.webp
222621,15478,Du Jia,M,59,57,54,52,60,49,58,45,55,10,14,39,17,15,10,12,59,20,35,32,18,19,30,53,67,18,57,10,11,16,10,10,56,35,58,42,GK,3,1,Right,"186cm / 6'1""",70kg / 154lb,,32,China PR,CSL,Shanghai Port FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/du-jia/222621,57.0,54.0,52.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222621_en.webp
258943,15481,Jack Bycroft,M,59,61,56,56,60,38,59,40,35,7,8,42,6,7,10,14,27,10,33,44,11,10,45,40,54,10,38,13,13,7,11,10,57,29,60,20,GK,2,1,Right,"187cm / 6'2""",81kg / 179lb,,24,England,EFL League One,Exeter City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jack-bycroft/258943,61.0,56.0,56.0,59.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258943_en.webp
271546,15483,Valentyn Morgun,M,59,60,57,57,61,36,59,35,37,7,11,43,14,12,10,11,28,13,25,23,9,15,36,30,46,21,23,13,10,8,10,9,52,25,56,27,GK,3,1,Right,"189cm / 6'2""",78kg / 172lb,,24,Ukraine,Ukrayina Liha,Dynamo Kyiv,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/valentyn-morgun/271546,60.0,57.0,57.0,59.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271546_en.webp
278252,15512,Max Schmitt,M,59,58,56,61,63,30,59,28,32,6,8,46,9,6,14,14,35,12,28,23,12,15,34,23,45,16,23,8,14,7,11,14,48,19,41,27,GK,2,1,Right,"189cm / 6'2""",76kg / 168lb,,19,Germany,3. Liga,SSV Ulm 1846,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/max-schmitt/278252,58.0,56.0,61.0,59.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278252_en.webp
264111,15521,Tobias Haahr Jakobsen,M,59,59,58,59,59,36,55,35,37,11,10,44,10,12,22,16,47,15,34,32,15,16,40,42,55,24,36,12,14,12,15,15,46,26,45,26,GK,3,1,Right,"188cm / 6'2""",78kg / 172lb,,22,Denmark,3F Superliga,Vejle Boldklub,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tobias-haahr-jakobsen/264111,59.0,58.0,59.0,55.0,59.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264111_en.webp
263780,15528,Markus Ponath,M,59,57,59,55,62,34,58,29,41,4,7,41,9,6,10,12,26,10,29,20,14,9,37,37,53,14,54,13,14,7,13,14,55,19,62,24,GK,2,1,Right,"188cm / 6'2""",81kg / 179lb,,24,Germany,3. Liga,FC Ingolstadt 04,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/markus-ponath/263780,57.0,59.0,55.0,58.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263780_en.webp
255014,15534,Teddy Bartouche-Selbonne,M,59,63,58,57,64,27,55,19,38,5,7,43,5,5,15,14,33,11,20,19,13,5,37,46,40,17,23,12,15,11,11,13,45,30,51,19,GK,2,1,Right,"178cm / 5'10""",70kg / 154lb,,28,France,Ligue 2 BKT,En Avant Guingamp,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/teddy-bartouche-selbonne/255014,63.0,58.0,57.0,55.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255014_en.webp
240531,15550,Moataz Al Baqawi,M,59,61,57,56,61,32,55,33,30,5,6,42,6,8,11,12,39,13,35,27,12,9,37,42,51,20,35,9,14,15,14,12,59,27,54,27,GK,2,1,Left,"180cm / 5'11""",73kg / 161lb,,27,Saudi Arabia,ROSHN Saudi League,Damac,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/moataz-al-baqawi/240531,61.0,57.0,56.0,55.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240531_en.webp
271171,15555,Louis Lord,M,59,62,57,56,61,27,59,28,25,5,7,42,7,8,11,10,28,10,29,29,13,13,31,27,44,19,29,14,13,8,10,14,59,25,71,22,GK,3,1,Right,"197cm / 6'6""",84kg / 185lb,,22,Germany,3. Liga,FC Erzgebirge Aue,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/louis-lord/271171,62.0,57.0,56.0,59.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271171_en.webp
79286,15561,Florian Hellstern,M,59,63,58,60,63,18,59,18,19,5,9,45,7,8,16,10,32,11,28,26,10,13,28,28,40,11,25,8,14,8,10,10,41,12,48,18,GK,4,1,Right,"186cm / 6'1""",74kg / 163lb,,18,Germany,Bundesliga,VfB Stuttgart,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/florian-hellstern/79286,63.0,58.0,60.0,59.0,63.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79286_en.webp
245425,15563,Noah James,M,59,59,58,55,64,26,59,32,17,6,5,41,9,5,11,14,40,10,18,16,13,9,30,42,41,12,42,14,14,9,11,11,49,27,52,19,GK,3,1,Right,"195cm / 6'5""",78kg / 172lb,,24,Australia,A-League,Newcastle Jets,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/noah-james/245425,59.0,58.0,55.0,59.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245425_en.webp
245502,15564,Raghid Al Najjar,M,59,62,55,56,59,32,57,33,30,6,6,42,9,7,17,11,28,10,22,27,14,10,32,34,59,12,43,8,10,6,10,11,54,25,60,17,GK,2,1,Right,"189cm / 6'2""",90kg / 198lb,,29,Saudi Arabia,ROSHN Saudi League,Al Nassr,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/raghid-al-najjar/245502,62.0,55.0,56.0,57.0,59.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245502_en.webp
245854,15565,Théo Vermot,M,59,62,54,61,64,24,56,26,22,9,6,46,7,8,16,12,27,13,26,28,11,8,33,28,48,12,22,11,11,8,13,10,53,25,63,26,GK,2,1,Right,"190cm / 6'3""",75kg / 165lb,,28,France,Ligue 1 McDonald's,OM,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/theo-vermot/245854,62.0,54.0,61.0,56.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245854_en.webp
269435,15568,Pascal Kuiper,M,59,62,59,58,60,25,57,24,27,4,9,44,9,7,13,10,29,13,23,15,14,13,27,22,48,11,36,14,13,5,10,12,40,20,56,24,GK,3,1,Right,"194cm / 6'4""",87kg / 192lb,,21,Holland,Eredivisie,Sparta Rotterdam,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pascal-kuiper/269435,62.0,59.0,58.0,57.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269435_en.webp
276674,15573,Fotis Pseftis,M,59,60,57,62,61,22,59,20,25,4,6,47,7,5,15,13,33,11,27,22,12,11,29,28,51,18,27,10,12,7,11,13,53,20,67,19,GK,2,1,Right,"191cm / 6'3""",86kg / 190lb,,22,Greece,Brack Super League,FC Lugano,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fotis-pseftis/276674,60.0,57.0,62.0,59.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276674_en.webp
70431,15575,Nicólas Claa,M,59,61,59,58,62,21,59,17,27,5,8,44,7,7,11,11,40,15,28,16,12,11,22,36,43,11,28,11,11,7,15,15,50,22,63,29,GK,2,1,Right,"188cm / 6'2""",82kg / 181lb,,21,Argentina,LPF,Godoy Cruz,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicolas-claa/70431,61.0,59.0,58.0,59.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70431_en.webp
71462,15576,Mateo Clemente,M,59,58,59,58,60,27,58,26,28,8,9,44,5,5,17,11,38,12,30,29,11,9,33,44,50,12,23,6,11,8,12,10,39,21,44,28,GK,2,1,Left,"184cm / 6'0""",77kg / 170lb,,23,Argentina,LPF,San Lorenzo,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mateo-clemente/71462,58.0,59.0,58.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71462_en.webp
253065,15582,Prabhsukhan Singh Gill,M,59,60,59,59,55,29,58,29,29,7,7,44,10,9,12,13,39,12,34,30,12,13,29,49,59,20,28,12,15,19,14,13,57,22,52,28,GK,1,1,Left,"183cm / 6'0""",70kg / 154lb,,24,India,ISL,East Bengal,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/prabhsukhan-singh-gill/253065,60.0,59.0,59.0,58.0,55.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253065_en.webp
271236,15583,Noah Raveyre,M,59,58,55,63,64,20,60,22,18,7,7,47,6,10,17,11,38,14,24,20,11,10,20,53,45,15,28,9,13,7,13,11,43,20,49,22,GK,3,1,Right,"182cm / 6'0""",75kg / 165lb,,20,France,Ligue 2 BKT,Pau FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/noah-raveyre/271236,58.0,55.0,63.0,60.0,64.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271236_en.webp
277571,15591,Dylan Peraić-Cullen,M,59,61,55,54,61,32,56,29,36,8,8,41,9,8,16,12,29,11,23,24,11,10,33,29,55,13,32,11,14,8,12,12,51,27,55,24,GK,2,1,Right,"196cm / 6'5""",83kg / 183lb,,19,Australia,A-League,Central Coast,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dylan-peraic-cullen/277571,61.0,55.0,54.0,56.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277571_en.webp
277644,15592,Tom Negrel,M,59,56,57,60,62,23,61,21,25,4,4,45,9,5,13,11,33,10,34,30,23,9,34,28,49,11,34,9,11,5,12,13,45,21,52,28,GK,3,1,Right,"192cm / 6'4""",75kg / 165lb,,22,France,Ligue 1 McDonald's,AJ Auxerre,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tom-negrel/277644,56.0,57.0,60.0,61.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277644_en.webp
245407,15602,Nino Ziswiler,M,59,59,64,52,59,23,61,23,24,8,5,39,7,8,12,14,38,14,20,25,13,12,35,32,41,10,26,12,11,7,11,13,45,24,52,20,GK,3,1,Right,"188cm / 6'2""",79kg / 174lb,,26,Switzerland,Brack Super League,FC Thun,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nino-ziswiler/245407,59.0,64.0,52.0,61.0,59.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245407_en.webp
269916,15604,Max Hagemoser,M,59,61,56,58,60,24,59,28,17,7,8,44,6,7,13,12,39,13,23,19,10,14,24,28,46,12,30,12,14,7,10,14,55,28,63,25,GK,3,1,Left,"190cm / 6'3""",77kg / 170lb,,22,Germany,3. Liga,FC Hansa Rostock,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/max-hagemoser/269916,61.0,56.0,58.0,59.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269916_en.webp
270372,15605,Ionuț Gurău,M,59,62,58,55,57,28,58,28,28,6,7,41,6,6,15,10,28,14,28,17,13,13,23,22,58,16,29,14,12,6,11,10,59,23,72,20,GK,2,1,Right,"198cm / 6'6""",91kg / 201lb,,26,Romania,SUPERLIGA,Unirea Slobozia,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ionut-gurau/270372,62.0,58.0,55.0,58.0,57.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270372_en.webp
274104,15608,Krisztián Hegyi,M,59,60,57,58,60,25,58,25,25,4,7,44,8,8,16,14,31,13,20,16,14,13,30,31,56,10,21,6,14,5,10,13,46,15,51,15,GK,2,1,Right,"196cm / 6'5""",86kg / 190lb,,23,Hungary,Premier League,West Ham,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/krisztian-hegyi/274104,60.0,57.0,58.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274104_en.webp
71476,15610,Gui,M,59,60,58,57,62,22,58,21,23,6,9,43,8,8,15,11,30,14,16,16,14,7,20,24,49,19,38,14,11,6,10,13,45,19,52,28,GK,1,1,Right,"191cm / 6'3""",79kg / 174lb,,19,Portugal,Liga Portugal,Vitória SC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gui/71476,60.0,58.0,57.0,58.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71476_en.webp
72839,15611,Stefano Mazzini,M,59,59,59,55,60,26,58,30,21,8,9,41,7,6,12,14,45,14,25,19,14,5,30,59,48,13,39,12,14,5,13,10,52,28,57,27,GK,2,1,Right,"191cm / 6'3""",82kg / 181lb,,26,Italy,Serie BKT,Carrarese Calcio,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/stefano-mazzini/72839,59.0,59.0,55.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72839_en.webp
245094,15616,Patricio Albornoz,M,59,60,59,54,62,27,55,24,32,9,8,41,6,8,9,11,20,11,15,25,13,7,28,28,55,12,43,13,12,10,12,9,43,25,48,27,GK,3,1,Right,"190cm / 6'3""",85kg / 187lb,,25,Argentina,LPF,Atlético Tucumán,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patricio-albornoz/245094,60.0,59.0,54.0,55.0,62.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245094_en.webp
262922,15618,Paul Tschernuth,M,59,60,61,60,60,18,58,18,17,5,8,45,9,10,19,11,21,11,24,20,12,12,22,38,41,20,30,7,12,6,11,12,36,24,41,25,GK,2,1,Right,"186cm / 6'1""",88kg / 194lb,,23,Austria,Bundesliga,Heidenheim,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paul-tschernuth/262922,60.0,61.0,60.0,58.0,60.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262922_en.webp
263092,15619,Paul Schermer,M,59,62,57,56,61,24,57,25,22,6,5,42,7,9,12,11,30,12,25,27,11,8,24,42,51,15,31,9,14,7,12,11,47,18,53,22,GK,2,1,Right,"186cm / 6'1""",76kg / 168lb,,21,Austria,Ö. Bundesliga,WSG Tirol,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paul-schermer/263092,62.0,57.0,56.0,57.0,61.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263092_en.webp
